Timestamp,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth,doy,declinacion,hora_solar,angulo_horario,theta_z,E0h,kt,POA
2000-02-13,419.5243055555556,551.3791666666667,75.80069444444445,18.150000000000002,15.875,39.75,832.0124999999999,6.479166666666667,155.875,0.0,44.0,-13.946340809229916,11.5,-7.5,81.79434646033238,467.1552595488363,1.4069760387886265,441.62310164756235
2000-02-14,420.3395833333334,549.125,80.81527777777778,13.208333333333334,15.858333333333334,40.00833333333333,831.2666666666668,6.5375000000000005,157.5625,0.0,45.0,-13.619766412491638,11.5,-7.5,81.97808060351907,465.84695227511196,1.4065013774394102,439.94162717480793
2000-02-15,374.27604166666674,525.1298611111112,24.621527777777775,15.975,15.995833333333332,38.025,831.375,4.870833333333334,151.75,0.0,46.0,-13.289156185026728,11.5,-7.5,82.16472965457545,464.5069885454029,1.3839759033183592,383.3717802484939
2000-02-16,358.6161458333334,473.93194444444447,77.78802083333333,11.552083333333334,15.837499999999999,36.69583333333333,833.4166666666666,5.1125,147.875,0.0,47.0,-12.954608093780697,11.5,-7.5,82.35424156631443,463.1353018141753,1.3835520736370972,417.4061824713711
2000-02-17,436.4418402777778,594.7663194444444,82.00364583333334,13.047916666666666,14.629166666666668,31.483333333333334,829.4791666666666,6.845833333333334,182.25,0.0,48.0,-12.61622127257315,11.5,-7.5,82.54656197109915,461.73184678028446,1.4318548477166109,476.00217358014703
2000-02-18,376.1864583333334,537.45,19.56145833333333,14.4,14.4,29.916666666666668,829.1333333333333,4.554166666666666,165.5,0.0,49.0,-12.274095992722152,11.5,-7.5,82.74163422106942,460.2966000311432,1.39806353508396,390.08392479347776
2000-02-19,375.22048611111114,530.8572916666666,19.556597222222223,12.833333333333334,13.470833333333333,32.733333333333334,826.6125000000001,4.45625,171.9375,0.0,50.0,-11.928333633331862,11.5,-7.5,82.9393994325393,458.8295606576323,1.3974536280393732,384.9985870341815
2000-02-20,368.5364583333334,524.6524305555555,19.34340277777778,14.095833333333333,14.095833333333333,33.125,827.3708333333334,5.1000000000000005,153.6875,0.0,51.0,-11.579036651251466,11.5,-7.5,83.13979653414434,457.33075083849525,1.3937046381173264,380.6445240349463
2000-02-21,395.99166666666673,542.3444444444445,80.11284722222221,18.095833333333335,16.104166666666668,27.804166666666664,832.6791666666667,6.7124999999999995,151.0,0.0,52.0,-11.226308550715252,11.5,-7.5,83.34276231833447,455.80021639301384,1.4208162596512282,455.99205871307544
2000-02-22,341.3694444444445,481.3888888888889,17.72083333333333,14.070833333333333,16.1125,27.0125,833.4250000000001,4.820833333333334,154.5,0.0,53.0,-10.87025385267186,11.5,-7.5,83.54823149583302,454.23802730081735,1.366416185540465,346.4546896646422
2000-02-23,429.3847222222223,589.1072916666667,81.76458333333333,13.037500000000001,15.625,28.879166666666666,832.1750000000001,5.916666666666667,152.75,0.0,54.0,-10.510978063812647,11.5,-7.5,83.75613675270678,452.64427818774493,1.434204403551517,468.1498976118084
2000-02-24,367.7097222222223,527.8038194444445,19.218055555555555,14.758333333333333,14.758333333333333,25.3125,828.1458333333334,4.941666666666666,160.875,0.0,55.0,-10.148587645307623,11.5,-7.5,83.96640880972083,451.01908877674396,1.3994303572923457,382.2337397160738
2000-02-25,368.3899305555556,529.2628472222221,19.176041666666666,13.9625,13.966666666666667,22.541666666666668,826.8583333333332,5.204166666666667,174.6875,0.0,56.0,-9.783189981258852,11.5,-7.5,84.17897648368016,449.3626043028543,1.4015661039047613,383.02937390221655
2000-02-26,366.05972222222226,526.3388888888888,19.164236111111112,13.529166666666667,13.529166666666667,23.40833333333333,828.65,5.129166666666666,159.1875,0.0,57.0,-9.414893346880085,11.5,-7.5,84.39376675048942,447.67499589139874,1.4012168177619635,380.944002132967
2000-02-27,358.3048611111112,513.8020833333334,19.01527777777778,13.416666666666666,13.416666666666666,33.420833333333334,825.15,4.154166666666667,176.9375,0.0,58.0,-9.043806876412594,11.5,-7.5,84.61070480969009,445.9564608985782,1.3959923912346117,372.0598272899167
2000-02-28,250.02291666666676,252.06458333333333,124.0486111111111,17.98125,17.958333333333332,33.324999999999996,833.3583333333332,4.302083333333333,178.875,0.0,59.0,-8.670040530786286,11.5,-7.5,84.82971415026292,444.2072232137363,1.3043300879902635,289.9973199773032
2000-02-29,357.8131944444445,515.6152777777778,19.241666666666667,14.210416666666667,14.200000000000001,39.824999999999996,832.1666666666666,4.958333333333333,160.5625,0.0,60.0,-8.293705065035924,11.5,-7.5,85.05071661750799,442.4275335226464,1.3970249686797658,370.4644504857531
2000-03-01,367.78958333333344,515.1565972222222,79.46701388888889,19.933333333333334,18.104166666666668,41.454166666666666,839.725,6.704166666666667,163.25,0.0,61.0,-7.914911995481961,11.5,-7.5,85.27363248084059,440.61766953124464,1.4098890514744928,436.34150537316606
2000-03-02,390.4402777777778,535.934375,60.29409722222223,20.54583333333333,18.029166666666665,40.40833333333333,842.1666666666666,7.2124999999999995,159.0625,0.0,62.0,-7.533773566685962,11.5,-7.5,85.498380502362,438.77793614931994,1.414839819665459,399.1010442110359
2000-03-03,368.70069444444454,515.1170138888889,39.40138888888889,16.55,16.55,36.34583333333333,841.9666666666667,4.641666666666667,153.75,0.0,63.0,-7.150402718189986,11.5,-7.5,85.72487800608549,436.90866563375084,1.3953747534303969,368.63938919409924
2000-03-04,348.49027777777786,496.7739583333334,18.522569444444443,15.700000000000001,17.275000000000002,37.800000000000004,844.6208333333334,4.491666666666666,160.625,0.0,64.0,-6.7649130510503,11.5,-7.5,85.95304094771491,435.0102176909668,1.3977194552677326,361.5403167881652
2000-03-05,347.0427083333334,496.52500000000003,18.41875,14.987499999999999,14.979166666666666,40.19583333333333,838.3249999999999,5.14375,153.1875,0.0,65.0,-6.377418794174787,11.5,-7.5,86.18278398489004,433.0829795383911,1.3982313879367656,360.7554898306667
2000-03-06,378.47256944444456,526.1510416666666,54.84652777777777,13.283333333333333,15.033333333333333,38.5875,840.5541666666667,6.379166666666666,152.9375,0.0,66.0,-5.98803477047461,11.5,-7.5,86.41402054782598,431.1273659247176,1.3831794777210755,383.80248672545395
